,chr,start,stop,gene
0,5,66430301,66430567,NM_001297651
0,5,66432341,66432543,MAST4
0,5,66432341,66432543,NM_001297651
0,5,66437893,66438116,MAST4
0,5,66437893,66438116,NM_001297651
0,5,66438199,66438412,MAST4
0,5,66438199,66438412,NM_001297651
0,5,66440447,66440675,MAST4
0,5,66440447,66440675,NM_001297651
0,5,66440922,66441258,MAST4
0,5,66440922,66441258,NM_001297651
0,5,66445167,66445468,MAST4
0,5,66445167,66445468,NM_001297651
0,5,66448415,66448745,MAST4
0,5,66448415,66448745,NM_001297651
0,5,66449236,66449459,MAST4
0,5,66449236,66449459,NM_001297651
0,5,66456234,66456471,MAST4
0,5,66456234,66456471,NM_001297651
0,5,66458385,66458667,MAST4
0,5,66458385,66458667,NM_001297651
0,5,66458925,66462930,MAST4
0,5,66458925,66462930,NM_001297651
0,5,66478635,66492520,CD180
0,5,67492260,67494222,RP11-404L6.2
0,5,67522454,67593480,PIK3R1
0,5,68390033,68425495,SLC30A5
0,5,68463040,68473509,CCNB1
0,5,68485412,68505677,CENPH
0,5,68513607,68525103,MRPS36
0,5,68530753,68573013,CDK7
0,5,68578506,68578912,CCDC125
0,5,68578506,68578912,NM_001297697
0,5,68581114,68581345,CCDC125
0,5,68581114,68581345,NM_001297697
0,5,68581114,68581345,NM_001297696
0,5,68587965,68588240,CCDC125
0,5,68587965,68588240,NM_001297697
0,5,68590570,68590778,CCDC125
0,5,68590570,68590778,NM_001297697
0,5,68590570,68590778,NM_001297696
0,5,68595789,68596005,CCDC125
0,5,68595789,68596005,NM_001297697
0,5,68595789,68596005,NM_001297696
0,5,68599624,68599807,CCDC125
0,5,68599624,68599807,NM_001297697
0,5,68599624,68599807,NM_001297696
0,5,68602594,68602780,CCDC125
0,5,68602594,68602780,NM_001297697
0,5,68602594,68602780,NM_001297696
0,5,68603728,68603906,CCDC125
0,5,68603728,68603906,NM_001297697
0,5,68603728,68603906,NM_001297696
0,5,68606895,68607082,CCDC125
0,5,68606895,68607082,NM_001297697
0,5,68606895,68607082,NM_001297696
0,5,68609762,68609924,CCDC125
0,5,68609762,68609924,NM_001297696
0,5,68616014,68616418,CCDC125
0,5,68616014,68616418,NM_001297696
0,5,68647838,68648131,TAF9
0,5,68647838,68648131,AK6
0,5,68651426,68651831,TAF9
0,5,68651426,68651831,AK6
0,5,68660720,68662473,TAF9
0,5,68662280,68662473,AK6
0,5,68665240,68665368,TAF9
0,5,68665240,68665368,AK6
0,5,68665434,68665553,TAF9
0,5,68665434,68665553,AK6
0,5,68667293,68710170,RAD17
0,5,68715163,68737532,MARVELD2
0,5,68800022,68849549,OCLN
0,5,68860910,68861066,GTF2H2C_2
0,5,68860910,68861066,GTF2H2C
0,5,68861908,68862086,GTF2H2C_2
0,5,68861908,68862086,GTF2H2C
0,5,68862366,68862503,GTF2H2C_2
0,5,68862366,68862503,GTF2H2C
0,5,68862744,68862931,GTF2H2C_2
0,5,68862744,68862931,GTF2H2C
0,5,68863504,68863655,GTF2H2C_2
0,5,68863504,68863655,GTF2H2C
0,5,68863930,68864085,GTF2H2C_2
0,5,68863930,68864085,GTF2H2C
0,5,68868222,68868456,GTF2H2C_2
0,5,68868222,68868456,GTF2H2C
0,5,68874489,68874680,GTF2H2C_2
0,5,68874489,68874680,GTF2H2C
0,5,68874798,68874986,GTF2H2C_2
0,5,68874798,68874986,GTF2H2C
0,5,68875534,68875742,GTF2H2C_2
0,5,68875534,68875742,GTF2H2C
0,5,68878143,68878307,GTF2H2C_2
0,5,68878143,68878307,GTF2H2C
0,5,68881371,68881575,GTF2H2C_2
0,5,68881371,68881575,GTF2H2C
0,5,68882031,68882234,GTF2H2C_2
0,5,68882031,68882234,GTF2H2C
0,5,68886105,68886245,GTF2H2C_2
0,5,68886105,68886245,GTF2H2C
0,5,68887856,68888076,GTF2H2C_2
0,5,68887856,68888076,GTF2H2C
0,5,69321229,69321336,SERF1A
0,5,69321229,69321336,SERF1B
0,5,69322184,69322393,SERF1A
0,5,69322184,69325755,SERF1B
0,5,69328092,69328265,SERF1A
0,5,69328092,69328265,SERF1B
0,5,69337301,69337640,SERF1A
0,5,69337301,69337640,SERF1B
0,5,69345463,69345644,NM_001297715
0,5,69345463,69345644,SMN2
0,5,69345463,69345644,SMN1
0,5,69359192,69359364,NM_001297715
0,5,69359192,69359364,SMN2
0,5,69359192,69359364,SMN1
0,5,69361742,69361962,NM_001297715
0,5,69361742,69361962,SMN2
0,5,69361742,69361962,SMN1
0,5,69362711,69363012,NM_001297715
0,5,69362711,69363012,SMN2
0,5,69362711,69363012,SMN1
0,5,69363071,69363324,NM_001297715
0,5,69363071,69363324,SMN2
0,5,69363071,69363324,SMN1
0,5,69364803,69364939,SMN2
0,5,69365012,69365208,NM_001297715
0,5,69365012,69365208,SMN2
0,5,69365012,69365208,SMN1
0,5,69366418,69366629,NM_001297715
0,5,69366418,69366629,SMN2
0,5,69366418,69366629,SMN1
0,5,69367059,69372449,SMN2
0,5,69372298,69372449,SMN1
0,5,69372796,69372911,NM_001297715
0,5,69372796,69372911,SMN2
0,5,70196647,70196754,SERF1A
0,5,70196647,70196754,SERF1B
0,5,70197602,70197811,SERF1A
0,5,70197602,70197811,SERF1B
0,5,70200962,70203684,SERF1A
0,5,70203511,70203684,SERF1B
0,5,70212718,70213057,SERF1A
0,5,70212718,70213057,SERF1B
0,5,70220881,70221062,NM_001297715
0,5,70220881,70221062,SMN2
0,5,70220881,70221062,SMN1
0,5,70234616,70234788,NM_001297715
0,5,70234616,70234788,SMN2
0,5,70234616,70234788,SMN1
0,5,70237166,70237386,NM_001297715
0,5,70237166,70237386,SMN2
0,5,70237166,70237386,SMN1
0,5,70238135,70238436,NM_001297715
0,5,70238135,70238436,SMN2
0,5,70238135,70238436,SMN1
0,5,70238495,70238748,NM_001297715
0,5,70238495,70238748,SMN2
0,5,70238495,70240362,SMN1
0,5,70240435,70240631,NM_001297715
0,5,70240435,70240631,SMN2
0,5,70240435,70240631,SMN1
0,5,70241843,70242054,NM_001297715
0,5,70241843,70242054,SMN2
0,5,70241843,70242635,SMN1
0,5,70247718,70247869,SMN2
0,5,70247718,70247869,SMN1
0,5,70248216,70248331,NM_001297715
0,5,70248216,70248331,SMN2
0,5,70248216,70248331,SMN1
0,5,70265881,70320251,NAIP
0,5,70331454,70358641,GTF2H2
0,5,70751655,70860763,BDP1
0,5,70883203,70952738,MCCC2
0,5,71015071,71016493,CARTPT
0,5,71403309,71501117,MAP1B
0,5,71516686,71616099,MRPS27
0,5,71616160,71654305,PTCD2
0,5,71739533,71757374,ZNF366
0,5,72112515,72201288,TNPO1
0,5,72251874,72383968,FCHO2
0,5,72419151,72427608,TMEM171
0,5,72469021,72470043,TMEM174
0,5,72742742,72744238,FOXD1
0,5,72794443,72801114,BTF3
0,5,72848572,72858757,ANKRA2
0,5,72861518,72875970,UTP15
0,5,72894153,72896896,AC008387.1
0,5,72980627,73236889,ARHGEF28
0,5,73930491,73932361,ENC1
0,5,73981036,74017215,HEXB
0,5,74017430,74060982,GFM2
0,5,74063136,74072547,NSA2
0,5,74077235,74137552,FAM169A
0,5,74324451,74325913,GCNT4
0,5,74364294,74532562,ANKRD31
0,5,74638381,74656218,HMGCR
0,5,74675121,74807720,COL4A3BP
0,5,74842798,74893894,POLK
0,5,74907410,74966916,ANKDD1B
0,5,74970210,75008813,POC5
0,5,75427526,75428206,SV2C
0,5,75427526,75428206,NM_001297716
0,5,75490694,75490975,SV2C
0,5,75490694,75490975,NM_001297716
0,5,75505511,75505763,SV2C
0,5,75505511,75505763,NM_001297716
0,5,75580937,75581171,SV2C
0,5,75580937,75581171,NM_001297716
0,5,75581556,75581746,SV2C
0,5,75581556,75581746,NM_001297716
0,5,75586996,75587207,SV2C
0,5,75586996,75587207,NM_001297716
0,5,75587543,75587732,SV2C
0,5,75587543,75587732,NM_001297716
0,5,75591553,75591818,SV2C
0,5,75591553,75591818,NM_001297716
0,5,75594569,75594803,SV2C
0,5,75594569,75594803,NM_001297716
0,5,75596504,75596808,SV2C
0,5,75596504,75596808,NM_001297716
0,5,75597161,75597421,SV2C
0,5,75597161,75597421,NM_001297716
0,5,75621139,75649036,SV2C
0,5,75648905,75649036,NM_001297716
0,5,75699321,75914518,IQGAP2
0,5,75913357,75919106,F2RL2
0,5,75923185,76003189,IQGAP2
0,5,76012083,76029379,F2R
0,5,76114958,76129677,F2RL1
0,5,76171135,76173708,S100Z
0,5,76248910,76264761,CRHBP
0,5,76326185,76359128,AGGF1
0,5,76372949,76373754,ZBED3
0,5,76506701,76722430,PDE8B
0,5,76728910,76916396,WDR41
0,5,76926039,76934425,OTP
0,5,76987193,76987374,TBCA
0,5,76987193,76987374,NM_001297740
0,5,76988897,76989228,NM_001297738
0,5,76988897,77001510,TBCA
0,5,77004017,77004223,NM_001297738
0,5,77004017,77004223,TBCA
0,5,77004017,77004223,NM_001297740
0,5,77010999,77011185,TBCA
0,5,77071979,77072132,NM_001297738
0,5,77071979,77072132,TBCA
0,5,77071979,77072132,NM_001297740
0,5,77298676,77590454,AP3B1
0,5,77656446,77771542,SCAMP1
0,5,77784670,77806087,LHFPL2
0,5,78076170,78281122,ARSB
0,5,78293855,78365494,DMGDH
0,5,78365556,78384448,BHMT2
0,5,78407659,78426990,BHMT
0,5,78523664,78523962,AC016559.1
0,5,78532424,78612181,JMY
0,5,78671782,78808648,HOMER1
0,5,78915422,78915659,NM_001297745
0,5,78915422,78915659,NM_001297744
0,5,78915422,78915659,PAPD4
0,5,78915767,78915957,NM_001297745
0,5,78915767,78915957,NM_001297744
0,5,78915767,78915957,PAPD4
0,5,78919025,78919363,NM_001297745
0,5,78919025,78919363,NM_001297744
0,5,78919025,78919363,PAPD4
0,5,78936624,78936839,NM_001297745
0,5,78936624,78936839,NM_001297744
0,5,78936624,78936839,PAPD4
0,5,78936878,78937070,NM_001297745
0,5,78936878,78937070,NM_001297744
0,5,78936878,78937070,PAPD4
0,5,78938605,78938784,NM_001297745
0,5,78938605,78938784,NM_001297744
0,5,78938605,78938784,PAPD4
0,5,78940896,78941066,NM_001297745
0,5,78940896,78941066,NM_001297744
0,5,78940896,78941066,PAPD4
0,5,78944390,78944567,NM_001297745
0,5,78944390,78944567,NM_001297744
0,5,78944390,78944567,PAPD4
0,5,78944835,78945064,NM_001297744
0,5,78944835,78945064,PAPD4
0,5,78952731,78952875,NM_001297745
0,5,78952731,78952875,NM_001297744
0,5,78952731,78952875,PAPD4
0,5,78964665,78964902,NM_001297745
0,5,78964665,78964902,NM_001297744
0,5,78964665,78964902,PAPD4
0,5,78975352,78975544,NM_001297745
0,5,78975352,78975544,NM_001297744
0,5,78975352,78975544,PAPD4
0,5,78977755,78977935,NM_001297745
0,5,78977755,78977935,NM_001297744
0,5,78977755,78977935,PAPD4
0,5,78980972,78981147,NM_001297745
0,5,78980972,78981147,NM_001297744
0,5,78980972,78981147,PAPD4
0,5,78985681,79095490,CMYA5
0,5,79279457,79287112,MTX3
0,5,79331311,79379015,THBS4
0,5,79409374,79551792,SERINC5
0,5,79615985,79617378,SPZ1
0,5,79729917,79773247,ZFYVE16
0,5,79783893,79837702,FAM151B
0,5,79854244,79855889,ANKRD34B
0,5,79924856,79945364,DHFR
0,5,79945769,79945956,MTRNR2L2
0,5,79949777,79950359,DHFR
0,5,79950497,80171732,MSH3
0,5,80256508,80521640,RASGRF2
0,5,80546902,80562128,CKMT2
0,5,80600527,80608532,ZCCHC9
0,5,80626163,80689984,ACOT12
0,5,80716273,81046912,SSBP2
0,5,81283340,81549295,ATG10
0,5,81571023,81574193,RPS23
0,5,81601171,81614170,ATP6AP1L
0,5,82352853,82373193,TMEM167A
0,5,82400689,82649112,XRCC4
0,5,82779288,82876304,VCAN
0,5,82937265,82969393,HAPLN1
0,5,83239188,83680243,EDIL3
0,5,85913823,85916541,COX7C
0,5,86513706,86534735,AC008394.1
0,5,86564219,86686751,RASA1
0,5,86690213,86708662,CCNH
0,5,87485819,87564591,TMEM161B
0,5,88018371,88119656,MEF2C
0,5,89689831,89689975,NM_001297768
0,5,89689831,89689975,CETN3
0,5,89689831,89689975,NM_001297765
0,5,89692260,89692432,NM_001297768
0,5,89692260,89692432,CETN3
0,5,89692260,89692432,NM_001297765
0,5,89695114,89695417,NM_001297768
0,5,89695114,89695417,CETN3
0,5,89695114,89695417,NM_001297765
0,5,89701384,89701667,NM_001297768
0,5,89701384,89701667,CETN3
0,5,89701384,89701667,NM_001297765
0,5,89703466,89703702,NM_001297768
0,5,89703466,89703702,CETN3
0,5,89703466,89703702,NM_001297765
0,5,89705412,89705529,NM_001297768
0,5,89705412,89705529,CETN3
0,5,89705412,89705529,NM_001297765
0,5,89756934,89770160,MBLAC2
0,5,89781335,89808007,POLR3G
0,5,89814579,89821157,LYSMD3
0,5,89825249,90459768,GPR98
0,5,90667167,90678960,ARRDC3
0,5,92920680,92929599,NR2F1
0,5,92956643,93073697,FAM172A
0,5,93076233,93077320,POU5F2
0,5,93111815,93410507,FAM172A
0,5,93489662,93872882,KIAA0825
0,5,93964466,94031068,ANKRD32
0,5,94043151,94043323,NM_001297777
0,5,94043151,94043323,MCTP1
0,5,94044167,94044365,NM_001297777
0,5,94044167,94044365,MCTP1
0,5,94046473,94046683,NM_001297777
0,5,94046473,94046683,MCTP1
0,5,94050432,94050642,NM_001297777
0,5,94050432,94050642,MCTP1
0,5,94114765,94114919,NM_001297777
0,5,94114765,94203138,MCTP1
0,5,94203982,94204208,NM_001297777
0,5,94203982,94204208,MCTP1
0,5,94206072,94206247,NM_001297777
0,5,94206072,94206247,MCTP1
0,5,94206527,94206729,NM_001297777
0,5,94206527,94206729,MCTP1
0,5,94206970,94207173,NM_001297777
0,5,94206970,94207173,MCTP1
0,5,94208794,94208997,NM_001297777
0,5,94208794,94208997,MCTP1
0,5,94224534,94224728,NM_001297777
0,5,94224534,94224728,MCTP1
0,5,94230304,94230591,NM_001297777
0,5,94230304,94230591,MCTP1
0,5,94244906,94245137,NM_001297777
0,5,94244906,94245137,MCTP1
0,5,94248461,94248732,NM_001297777
0,5,94248461,94259777,MCTP1
0,5,94267590,94267747,NM_001297777
0,5,94267590,94267747,MCTP1
0,5,94275738,94275950,NM_001297777
0,5,94275738,94275950,MCTP1
0,5,94278002,94278182,NM_001297777
0,5,94278002,94278182,MCTP1
0,5,94288873,94289116,NM_001297777
0,5,94288873,94289116,MCTP1
0,5,94353021,94353242,NM_001297777
0,5,94353021,94404584,MCTP1
0,5,94417080,94417237,NM_001297777
0,5,94417080,94620330,MCTP1
0,5,94727044,94786037,FAM81B
0,5,94800261,94882905,TTC37
0,5,94890933,94939281,ARSK
0,5,94955930,94957335,GPR150
0,5,94987926,94992064,RFESD
0,5,94994277,95018609,SPATA9
0,5,95066531,95129786,RHOBTB3
0,5,95152167,95158417,GLRX
0,5,95159491,95159776,RHOBTB3
0,5,95192562,95194775,C5orf27
0,5,95224525,95297476,ELL2
0,5,95728655,95768797,PCSK1
0,5,95865475,96098127,CAST
0,5,96098854,96098983,ERAP1
0,5,96100875,96107434,CAST
0,5,96111769,96139680,ERAP1
0,5,96149900,96209312,CTD-2260A17.2
0,5,96215340,96253360,ERAP2
0,5,96271810,96364288,LNPEP
0,5,96430402,96432642,LIX1
0,5,96438717,96438849,CTD-2215E18.1
0,5,96440844,96478331,LIX1
0,5,96498715,96514948,RIOK2
0,5,96518662,96518995,CTD-2215E18.1
0,5,96518662,96518995,RIOK2
0,5,96519159,96519312,CTD-2215E18.1
0,5,98106323,98129508,RGMB
0,5,98192034,98262141,CHD1
0,5,99871185,99921939,FAM174A
0,5,100147501,100238710,ST8SIA4
0,5,101570397,101570770,AC008948.1
0,5,101572512,101632017,SLCO4C1
0,5,101709006,101834599,SLCO6A1
0,5,102201850,102364820,PAM
0,5,102423552,102444462,GIN1
0,5,102456067,102537386,PPIP5K2
0,5,102611571,102612292,C5orf30
0,5,102886512,102886723,NM_001300741
0,5,102886512,102886723,NUDT12
0,5,102887868,102888168,NM_001300741
0,5,102887868,102888168,NUDT12
0,5,102890391,102890605,NM_001300741
0,5,102890391,102890605,NUDT12
0,5,102891582,102891850,NM_001300741
0,5,102891582,102891850,NUDT12
0,5,102894530,102895220,NM_001300741
0,5,102894530,102895220,NUDT12
0,5,102895694,102896000,NM_001300741
0,5,102895694,102896000,NUDT12
0,5,106716906,107006365,EFNA5
0,5,107197371,107717443,FBXL17
0,5,108133834,108523327,FER
0,5,108672882,108719185,PJA2
0,5,109026069,109202750,MAN2A1
0,5,109219548,109220225,AC011366.3
0,5,109756231,110003104,TMEM232
0,5,110073889,110097533,SLC25A46
0,5,110407132,110411823,TSLP
0,5,110427937,110462632,WDR36
0,5,110560132,110820215,CAMK4
0,5,110835534,110843182,STARD4
0,5,111013629,111312487,NREP
0,5,111500637,111754787,EPB41L4A
0,5,111755245,111756167,EPB41L4A-AS2
0,5,112043365,112162995,APC
0,5,112162755,112162995,CTC-554D6.1
0,5,112163576,112163754,APC
0,5,112163576,112163754,CTC-554D6.1
0,5,112164503,112164720,APC
0,5,112164503,112164720,CTC-554D6.1
0,5,112170598,112179874,APC
0,5,112192296,112192421,CTC-554D6.1
0,5,112197024,112197165,SRP19
0,5,112197024,112197165,CTC-487M23.8
0,5,112198155,112198331,SRP19
0,5,112198155,112198331,CTC-487M23.8
0,5,112198155,112198331,CTC-554D6.1
0,5,112200081,112200480,SRP19
0,5,112200081,112200480,CTC-487M23.8
0,5,112203019,112203285,SRP19
0,5,112214433,112222931,REEP5
0,5,112227250,112228827,ZRSR1
0,5,112227250,112228827,SRP19
0,5,112227250,112257978,REEP5
0,5,112312357,112349232,DCP2
0,5,112362949,112720960,MCC
0,5,112769383,112770587,TSSK1B
0,5,112823892,112824162,MCC
0,5,112849543,112929131,YTHDC2
0,5,113698423,113831930,KCNN2
0,5,114462150,114462605,NM_001300759
0,5,114462150,114462605,TRIM36
0,5,114462150,114462605,NM_001300752
0,5,114466239,114466637,NM_001300759
0,5,114466239,114466637,TRIM36
0,5,114466239,114466637,NM_001300752
0,5,114469507,114469895,NM_001300759
0,5,114469507,114469895,TRIM36
0,5,114469507,114469895,NM_001300752
0,5,114472647,114472872,NM_001300759
0,5,114472647,114472872,TRIM36
0,5,114472647,114472872,NM_001300752
0,5,114473010,114473364,NM_001300759
0,5,114473010,114473364,TRIM36
0,5,114473010,114473364,NM_001300752
0,5,114476926,114477122,NM_001300759
0,5,114476926,114477122,TRIM36
0,5,114476926,114477122,NM_001300752
0,5,114480245,114480492,NM_001300759
0,5,114480245,114480492,TRIM36
0,5,114480245,114480492,NM_001300752
0,5,114482716,114483142,NM_001300759
0,5,114482716,114483142,TRIM36
0,5,114482716,114483142,NM_001300752
0,5,114495288,114495418,TRIM36
0,5,114499165,114499500,NM_001300759
0,5,114499165,114499500,TRIM36
0,5,114505255,114505382,NM_001300759
0,5,114505255,114515785,TRIM36
0,5,114548049,114598599,PGGT1B
0,5,114603523,114632291,CCDC112
0,5,114859955,114879241,FEM1C
0,5,114916196,114917063,TICAM2
0,5,114916196,114917063,TMED7-TICAM2
0,5,114951856,114952193,TICAM2
0,5,114951856,114952193,TMED7-TICAM2
0,5,114951856,114952193,TMED7
0,5,114956082,114956428,TICAM2
0,5,114956082,114956428,TMED7-TICAM2
0,5,114956082,114956428,TMED7
0,5,114961248,114961540,TICAM2
0,5,114961248,114961540,TMED7-TICAM2
0,5,114961248,114961540,TMED7
0,5,115141080,115152145,CDO1
0,5,115167451,115177441,ATG12
0,5,115177685,115249238,AP3S1
0,5,115298265,115358214,AQPEP
0,5,115358038,115358214,CTD-2287O16.3
0,5,115361625,115361866,AQPEP
0,5,115387113,115389901,ARL14EPL
0,5,115389661,115389901,CTD-2287O16.3
0,5,115394372,115394695,ARL14EPL
0,5,115394372,115394695,CTD-2287O16.3
0,5,115420700,115628237,COMMD10
0,5,115782259,115783558,SEMA6A
0,5,115782259,115783558,NM_001300780
0,5,115784963,115803504,SEMA6A
0,5,115803229,115803504,NM_001300780
0,5,115808531,115808682,SEMA6A
0,5,115808531,115808682,NM_001300780
0,5,115808719,115808840,SEMA6A
0,5,115808719,115808840,NM_001300780
0,5,115811191,115811350,SEMA6A
0,5,115811191,115811350,NM_001300780
0,5,115813492,115813901,SEMA6A
0,5,115813492,115813901,NM_001300780
0,5,115814188,115814465,SEMA6A
0,5,115814188,115814465,NM_001300780
0,5,115815768,115816024,SEMA6A
0,5,115815768,115816024,NM_001300780
0,5,115818090,115818322,SEMA6A
0,5,115818090,115818322,NM_001300780
0,5,115822395,115822713,SEMA6A
0,5,115822395,115822713,NM_001300780
0,5,115823754,115823943,SEMA6A
0,5,115823754,115823943,NM_001300780
0,5,115824534,115824754,SEMA6A
0,5,115824534,115824754,NM_001300780
0,5,115827386,115827577,SEMA6A
0,5,115827386,115827577,NM_001300780
0,5,115831059,115831261,SEMA6A
0,5,115831059,115831261,NM_001300780
0,5,115831897,115832060,SEMA6A
0,5,115831897,115832060,NM_001300780
0,5,115832973,115833134,SEMA6A
0,5,115832973,115833134,NM_001300780
0,5,115837856,115838074,SEMA6A
0,5,115837856,115838074,NM_001300780
0,5,115840491,115840691,SEMA6A
0,5,115840491,115840691,NM_001300780
0,5,118176562,118324257,DTWD2
0,5,118407215,118582965,DMXL1
0,5,118604552,118729127,TNFAIP8
0,5,118788221,118877740,HSD17B4
0,5,118965414,118970828,FAM170A
0,5,119800132,119800391,PRR16
0,5,119800132,119800391,NM_001300783
0,5,119816849,120022455,PRR16
0,5,120021599,120022455,NM_001300783
0,5,121187609,121188438,FTMT
0,5,121297678,121362872,SRFBP1
0,5,121402388,121413731,LOX
0,5,121487636,121488831,ZNF474
0,5,121495875,121518388,LOC100505841
0,5,121726780,121799321,SNCAIP
0,5,122110749,122165394,SNX2
0,5,122181279,122343495,SNX24
0,5,122359520,122372371,PPIC
0,5,122425660,122522946,PRDM6
0,5,122682163,122758743,CEP120
0,5,122881308,122950141,CSNK1G3
0,5,123973543,124080733,ZNF608
0,5,125695974,125828699,GRAMD3
0,5,125880607,125931022,ALDH7A1
0,5,125936605,125960587,PHAX
0,5,125967377,125967563,TEX43
0,5,125967377,125967563,C5orf48
0,5,125968188,125968397,TEX43
0,5,125968188,125968397,C5orf48
0,5,125971674,125971984,TEX43
0,5,125971674,125971984,C5orf48
0,5,126113151,126172007,LMNB1
0,5,126206275,126253914,MARCH3
0,5,126383312,126394738,C5orf63
0,5,126666951,126793061,MEGF10
0,5,126859122,126889628,PRRC1
0,5,126993164,126993510,CTXN3
0,5,127419597,127522374,SLC12A2
0,5,127595097,127873347,FBN2
0,5,128301781,128369026,SLC27A6
0,5,128430410,128448745,ISOC1
0,5,128796053,129072962,ADAMTS19
0,5,129083834,129100807,KIAA1024L
0,5,129240473,129521535,CHSY3
0,5,130495090,130500949,HINT1
0,5,130506664,130506782,LYRM7
0,5,130506664,130506782,NM_001293735
0,5,130515738,130515911,LYRM7
0,5,130515738,130515911,NM_001293735
0,5,130517872,130518043,LYRM7
0,5,130517872,130518043,NM_001293735
0,5,130522671,130535345,LYRM7
0,5,130535174,130535345,NM_001293735
0,5,130695137,130734078,CDC42SE2
0,5,130762909,130763035,CTC-432M15.3
0,5,130762909,130763035,RAPGEF6
0,5,130764545,130764960,CTC-432M15.3
0,5,130764545,130764960,RAPGEF6
0,5,130766502,130767093,CTC-432M15.3
0,5,130766502,130767093,RAPGEF6
0,5,130769073,130769402,CTC-432M15.3
0,5,130769073,130772125,RAPGEF6
0,5,130775224,130775459,CTC-432M15.3
0,5,130775224,130775972,RAPGEF6
0,5,130777992,130778281,CTC-432M15.3
0,5,130777992,130778281,RAPGEF6
0,5,130782126,130782447,CTC-432M15.3
0,5,130782126,130785790,RAPGEF6
0,5,130788697,130788921,CTC-432M15.3
0,5,130788697,130788921,RAPGEF6
0,5,130791444,130791756,CTC-432M15.3
0,5,130791444,130791756,RAPGEF6
0,5,130797348,130797832,CTC-432M15.3
0,5,130797348,130797832,RAPGEF6
0,5,130799680,130800025,CTC-432M15.3
0,5,130799680,130805559,RAPGEF6
0,5,130808230,130808488,CTC-432M15.3
0,5,130808230,130808488,RAPGEF6
0,5,130815156,130815497,CTC-432M15.3
0,5,130815156,130815497,RAPGEF6
0,5,130825189,130825398,CTC-432M15.3
0,5,130825189,130825398,RAPGEF6
0,5,130828225,130828529,CTC-432M15.3
0,5,130828225,130828529,RAPGEF6
0,5,130831196,130831404,CTC-432M15.3
0,5,130831196,130831404,RAPGEF6
0,5,130834086,130834351,CTC-432M15.3
0,5,130834086,130834351,RAPGEF6
0,5,130840269,130840522,CTC-432M15.3
0,5,130840269,130840522,RAPGEF6
0,5,130841007,130841266,CTC-432M15.3
0,5,130841007,130841266,RAPGEF6
0,5,130843714,130843951,CTC-432M15.3
0,5,130843714,130843951,RAPGEF6
0,5,130845957,130846235,CTC-432M15.3
0,5,130845957,130846235,RAPGEF6
0,5,130857033,130857265,CTC-432M15.3
0,5,130857033,130867898,RAPGEF6
0,5,130883690,130883934,CTC-432M15.3
0,5,130883690,130883934,RAPGEF6
0,5,130897621,130897791,CTC-432M15.3
0,5,130897621,130897791,RAPGEF6
